changed_since_last,city,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_raw_ask,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_raw_ask,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,effective_cost_per_share,entry_ask,estimated_cadence_min,expression,fee_per_share,forecast_max_native,forecast_peak_delta_hours_local,in_research_window,live_observation_source,local_detect_ts_utc,mapping_rule,mature_high_gate,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,pnl_per_share,prebase_without_forecast_clock,precip_state,price_source,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state,win
True,Lucknow,34,33.0,33.0,,0.9645,,missing_within_30m,,,35,,0.9645,,missing_within_30m,,,15.620555555555557,2026-07-11T10:16:45Z,True,1.0,434.343,0.96621,0.9645,30.0,d1_no,0.00171,34.4,1.77,True,aviationweather_metar,2026-07-11T10:07:14.342684+00:00,whole-degree WU station max,True,67.23904473333333,True,c3077f9f71dfc4fc,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.03378999999999999,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR VILK 111000Z 25012KT 5000 HZ SCT020 FEW030CB BKN100 33/27 Q0996 NOSIG,56c2f238e7f2fb99,32,same_station_source_profile,70.83672096419856,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1816.json,aviationweather_metar,434.343,2026-07-11T10:07:14.342684Z,2026-07-11T10:07:14.342684+00:00,1.324,2026-07-11T10:07:13.018896+00:00,routine_metar_only,2026-07-11T10:00:00Z,VILK,ok,2026-07-11,33.0,-1.8,2026-07-11T10:07:14.342684+00:00,C,cooling,1.0
True,BuenosAires,12,11.0,11.0,0.759,0.51,0.7833333333333333,orderbook_archive_first_after_signal,2026-07-11T17:15:47Z,0.759,13,0.85,0.84,0.8,orderbook_archive_first_after_signal,2026-07-11T17:15:48Z,0.85,14.092777777777778,2026-07-11T17:15:00Z,True,1.0,334.588,0.5225,0.51,30.0,current_yes,0.0125,12.7,0.25,True,aviationweather_metar,2026-07-11T17:05:34.588382+00:00,whole-degree WU station max,True,65.57647303333333,True,8206ce1b2b4fec6b,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.47750000000000004,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR SAEZ 111700Z 23008KT 9999 OVC008 11/09 Q1017 NOSIG,dd40b55d7ebff83d,26,same_station_source_profile,87.47625235168276,METAR,12.0,12.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0115.json,aviationweather_metar,334.588,2026-07-11T17:05:34.588382Z,2026-07-11T17:05:34.588382+00:00,1.012,2026-07-11T17:05:33.576572+00:00,metar_speci_capable,2026-07-11T17:00:00Z,SAEZ,ok,2026-07-11,11.0,-1.8,2026-07-11T17:05:34.588382+00:00,C,cooling,1.0
True,BuenosAires,12,11.0,11.0,0.759,0.51,0.7833333333333333,orderbook_archive_first_after_signal,2026-07-11T17:15:47Z,0.759,13,0.85,0.84,0.8,orderbook_archive_first_after_signal,2026-07-11T17:15:48Z,0.85,14.092777777777778,2026-07-11T17:15:00Z,True,1.0,334.588,0.8467199999999999,0.84,30.0,d1_no,0.00672,12.7,0.25,True,aviationweather_metar,2026-07-11T17:05:34.588382+00:00,whole-degree WU station max,True,65.57647303333333,True,8206ce1b2b4fec6b,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.15328000000000008,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR SAEZ 111700Z 23008KT 9999 OVC008 11/09 Q1017 NOSIG,dd40b55d7ebff83d,26,same_station_source_profile,87.47625235168276,METAR,12.0,12.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0115.json,aviationweather_metar,334.588,2026-07-11T17:05:34.588382Z,2026-07-11T17:05:34.588382+00:00,1.012,2026-07-11T17:05:33.576572+00:00,metar_speci_capable,2026-07-11T17:00:00Z,SAEZ,ok,2026-07-11,11.0,-1.8,2026-07-11T17:05:34.588382+00:00,C,cooling,1.0
True,PanamaCity,32,30.0,30.0,,0.95,,missing_within_30m,,,33,,0.957,,missing_within_30m,,,14.039444444444444,2026-07-11T19:09:06Z,True,2.0,142.586,0.95238,0.95,60.0,current_yes,0.00238,31.1,3.15,True,aviationweather_metar,2026-07-11T19:02:22.586113+00:00,whole-degree official station max,True,62.376435216666664,True,da89074f9a589e2e,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.047619999999999996,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR MPMG 111900Z 33010KT 300V010 8000 VCSH SCT015CB BKN080 30/25 Q1009 TEMPO 6000 SHRA,634a9763383f4c47,14,official_station_diff_aligned,74.62820502423824,METAR,32.0,32.0,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0309.json,aviationweather_metar,142.586,2026-07-11T19:02:22.586113Z,2026-07-11T19:02:22.586113+00:00,1.327,2026-07-11T19:02:21.258878+00:00,routine_metar_only,2026-07-11T19:00:00Z,MPMG,ok,2026-07-11,30.0,-3.6,2026-07-11T19:02:22.586113+00:00,C,cooling,1.0
True,PanamaCity,32,30.0,30.0,,0.95,,missing_within_30m,,,33,,0.957,,missing_within_30m,,,14.039444444444444,2026-07-11T19:09:06Z,True,2.0,142.586,0.9590599999999999,0.957,60.0,d1_no,0.00206,31.1,3.15,True,aviationweather_metar,2026-07-11T19:02:22.586113+00:00,whole-degree official station max,True,62.376435216666664,True,da89074f9a589e2e,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.04094000000000009,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR MPMG 111900Z 33010KT 300V010 8000 VCSH SCT015CB BKN080 30/25 Q1009 TEMPO 6000 SHRA,634a9763383f4c47,14,official_station_diff_aligned,74.62820502423824,METAR,32.0,32.0,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0309.json,aviationweather_metar,142.586,2026-07-11T19:02:22.586113Z,2026-07-11T19:02:22.586113+00:00,1.327,2026-07-11T19:02:21.258878+00:00,routine_metar_only,2026-07-11T19:00:00Z,MPMG,ok,2026-07-11,30.0,-3.6,2026-07-11T19:02:22.586113+00:00,C,cooling,1.0
True,Miami,90-91,89.06,31.7,,0.9625,,missing_within_30m,,,92-93,,0.9615,,missing_within_30m,,,16.06361111111111,2026-07-11T20:13:08Z,True,0.9000000000000057,649.425,0.9643,0.9625,60.0,current_yes,0.0018,88.2,1.22,True,aviationweather_metar,2026-07-11T20:03:49.424936+00:00,whole-degree WU station max,True,70.82374893333333,True,6729fbb502e77679,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.035699999999999954,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KMIA 111953Z VRB06KT 10SM FEW035 SCT200 OVC250 32/24 A3014 RMK AO2 SLP207 T03170239 $,eff67973acff60dd,22,same_station_source_profile,63.7901022961997,METAR,32.2,89.96000000000001,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0413.json,aviationweather_metar,649.425,2026-07-11T20:03:49.424936Z,2026-07-11T20:03:49.424936+00:00,1.09,2026-07-11T20:03:48.334464+00:00,metar_speci_capable,2026-07-11T19:53:00Z,KMIA,ok,2026-07-11,31.7,-0.9000000000000064,2026-07-11T20:03:49.424936+00:00,F,flat,1.0
True,Miami,90-91,89.06,31.7,,0.9625,,missing_within_30m,,,92-93,,0.9615,,missing_within_30m,,,16.06361111111111,2026-07-11T20:13:08Z,True,0.9000000000000057,649.425,0.96335,0.9615,60.0,d1_no,0.00185,88.2,1.22,True,aviationweather_metar,2026-07-11T20:03:49.424936+00:00,whole-degree WU station max,True,70.82374893333333,True,6729fbb502e77679,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.03664999999999996,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KMIA 111953Z VRB06KT 10SM FEW035 SCT200 OVC250 32/24 A3014 RMK AO2 SLP207 T03170239 $,eff67973acff60dd,22,same_station_source_profile,63.7901022961997,METAR,32.2,89.96000000000001,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0413.json,aviationweather_metar,649.425,2026-07-11T20:03:49.424936Z,2026-07-11T20:03:49.424936+00:00,1.09,2026-07-11T20:03:48.334464+00:00,metar_speci_capable,2026-07-11T19:53:00Z,KMIA,ok,2026-07-11,31.7,-0.9000000000000064,2026-07-11T20:03:49.424936+00:00,F,flat,1.0
True,Chicago,80-81,80.06,26.7,,0.8215,,missing_within_30m,,,82-83,,0.7050000000000001,,missing_within_30m,,,15.968055555555555,2026-07-11T21:00:21Z,True,0.8999999999999915,425.384,0.82883,0.8215,60.0,current_yes,0.00733,82.0,4.0,True,aviationweather_metar,2026-07-11T20:58:05.383602+00:00,whole-degree official station max,True,67.0897267,True,25f37d01569fce45,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",-0.82883,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KORD 112051Z 05011KT 10SM FEW050 BKN250 27/18 A3007 RMK AO2 SLP178 T02670178 51001 $,3e4b5fb23745f8b7,16,official_station_diff_aligned,58.90373617277645,METAR,27.2,80.96,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0500.json,aviationweather_metar,425.384,2026-07-11T20:58:05.383602Z,2026-07-11T20:58:05.383602+00:00,1.105,2026-07-11T20:58:04.278235+00:00,routine_metar_only,2026-07-11T20:51:00Z,KORD,ok,2026-07-11,26.7,-0.9,2026-07-11T20:58:05.383602+00:00,F,flat,0.0
True,Chicago,80-81,80.06,26.7,,0.8215,,missing_within_30m,,,82-83,,0.7050000000000001,,missing_within_30m,,,15.968055555555555,2026-07-11T21:00:21Z,True,0.8999999999999915,425.384,0.7154,0.7050000000000001,60.0,d1_no,0.0104,82.0,4.0,True,aviationweather_metar,2026-07-11T20:58:05.383602+00:00,whole-degree official station max,True,67.0897267,True,25f37d01569fce45,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",-0.7154,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KORD 112051Z 05011KT 10SM FEW050 BKN250 27/18 A3007 RMK AO2 SLP178 T02670178 51001 $,3e4b5fb23745f8b7,16,official_station_diff_aligned,58.90373617277645,METAR,27.2,80.96,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0500.json,aviationweather_metar,425.384,2026-07-11T20:58:05.383602Z,2026-07-11T20:58:05.383602+00:00,1.105,2026-07-11T20:58:04.278235+00:00,routine_metar_only,2026-07-11T20:51:00Z,KORD,ok,2026-07-11,26.7,-0.9,2026-07-11T20:58:05.383602+00:00,F,flat,0.0
True,LA,74-75,73.04,22.8,,0.994,,missing_within_30m,,,76-77,,0.9075,,missing_within_30m,,,14.959722222222222,2026-07-11T22:04:43Z,True,1.9799999999999898,275.889,0.9943,0.994,60.0,current_yes,0.0003,75.1,4.07,True,aviationweather_metar,2026-07-11T21:57:35.889300+00:00,whole-degree WU station max,True,64.59815499999999,True,e5f647acc18cbf65,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.005700000000000038,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KLAX 112153Z 26008KT 10SM FEW011 FEW220 BKN280 23/16 A2992 RMK AO2 SLP129 T02280156 $,f0804c26e8a6a05e,19,same_station_source_profile,65.50861186723508,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0604.json,aviationweather_metar,275.889,2026-07-11T21:57:35.889300Z,2026-07-11T21:57:35.889300+00:00,1.574,2026-07-11T21:57:34.315430+00:00,metar_speci_capable,2026-07-11T21:53:00Z,KLAX,ok,2026-07-11,22.8,-1.9799999999999962,2026-07-11T21:57:35.889300+00:00,F,cooling,1.0
True,LA,74-75,73.04,22.8,,0.994,,missing_within_30m,,,76-77,,0.9075,,missing_within_30m,,,14.959722222222222,2026-07-11T22:04:43Z,True,1.9799999999999898,275.889,0.9117,0.9075,60.0,d1_no,0.0042,75.1,4.07,True,aviationweather_metar,2026-07-11T21:57:35.889300+00:00,whole-degree WU station max,True,64.59815499999999,True,e5f647acc18cbf65,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.08830000000000005,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KLAX 112153Z 26008KT 10SM FEW011 FEW220 BKN280 23/16 A2992 RMK AO2 SLP129 T02280156 $,f0804c26e8a6a05e,19,same_station_source_profile,65.50861186723508,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0604.json,aviationweather_metar,275.889,2026-07-11T21:57:35.889300Z,2026-07-11T21:57:35.889300+00:00,1.574,2026-07-11T21:57:34.315430+00:00,metar_speci_capable,2026-07-11T21:53:00Z,KLAX,ok,2026-07-11,22.8,-1.9799999999999962,2026-07-11T21:57:35.889300+00:00,F,cooling,1.0
True,SanFrancisco,66-67,64.94,18.3,,0.9855,,missing_within_30m,,,68-69,,0.9945,,missing_within_30m,,,15.993055555555555,2026-07-11T23:09:08Z,True,1.980000000000004,215.286,0.98621,0.9855,60.0,current_yes,0.00071,64.1,2.15,True,aviationweather_metar,2026-07-11T22:59:35.285851+00:00,whole-degree WU station max,True,63.58809751666667,True,351d2e9587f83e5b,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.013789999999999969,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KSFO 112256Z 32016KT 10SM FEW009 SCT180 BKN200 18/11 A2991 RMK AO2 PK WND 31026/2241 SLP130 T01830111 $,2c0820515c67d0b2,17,same_station_source_profile,62.437700666600215,METAR,19.4,66.92,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0709.json,aviationweather_metar,215.286,2026-07-11T22:59:35.285851Z,2026-07-11T22:59:35.285851+00:00,0.933,2026-07-11T22:59:34.352456+00:00,metar_speci_capable,2026-07-11T22:56:00Z,KSFO,ok,2026-07-11,18.3,-1.9799999999999962,2026-07-11T22:59:35.285851+00:00,F,cooling,1.0
True,SanFrancisco,66-67,64.94,18.3,,0.9855,,missing_within_30m,,,68-69,,0.9945,,missing_within_30m,,,15.993055555555555,2026-07-11T23:09:08Z,True,1.980000000000004,215.286,0.99477,0.9945,60.0,d1_no,0.00027,64.1,2.15,True,aviationweather_metar,2026-07-11T22:59:35.285851+00:00,whole-degree WU station max,True,63.58809751666667,True,351d2e9587f83e5b,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.005229999999999957,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KSFO 112256Z 32016KT 10SM FEW009 SCT180 BKN200 18/11 A2991 RMK AO2 PK WND 31026/2241 SLP130 T01830111 $,2c0820515c67d0b2,17,same_station_source_profile,62.437700666600215,METAR,19.4,66.92,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0709.json,aviationweather_metar,215.286,2026-07-11T22:59:35.285851Z,2026-07-11T22:59:35.285851+00:00,0.933,2026-07-11T22:59:34.352456+00:00,metar_speci_capable,2026-07-11T22:56:00Z,KSFO,ok,2026-07-11,18.3,-1.9799999999999962,2026-07-11T22:59:35.285851+00:00,F,cooling,1.0
True,Tokyo,29,28.0,28.0,,0.9745,,missing_within_30m,,,30,,0.9805,,missing_within_30m,,,15.118333333333334,2026-07-12T06:16:41Z,True,1.0,426.269,0.97574,0.9745,30.0,current_yes,0.00124,29.8,4.27,True,aviationweather_metar,2026-07-12T06:07:06.269052+00:00,whole-degree WU station max,True,67.1044842,True,3d5055e34b158020,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",0.02425999999999995,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 120600Z 18014KT 9999 -RA FEW020 BKN130 BKN/// 28/24 Q1009 NOSIG,6cbab9c0c14f3841,31,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1416.json,aviationweather_metar,426.269,2026-07-12T06:07:06.269052Z,2026-07-12T06:07:06.269052+00:00,1.767,2026-07-12T06:07:04.501629+00:00,routine_metar_only,2026-07-12T06:00:00Z,RJTT,ok,2026-07-12,28.0,-1.8,2026-07-12T06:07:06.269052+00:00,C,cooling,1.0
True,Tokyo,29,28.0,28.0,,0.9745,,missing_within_30m,,,30,,0.9805,,missing_within_30m,,,15.118333333333334,2026-07-12T06:16:41Z,True,1.0,426.269,0.98146,0.9805,30.0,d1_no,0.00096,29.8,4.27,True,aviationweather_metar,2026-07-12T06:07:06.269052+00:00,whole-degree WU station max,True,67.1044842,True,3d5055e34b158020,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",0.01854,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 120600Z 18014KT 9999 -RA FEW020 BKN130 BKN/// 28/24 Q1009 NOSIG,6cbab9c0c14f3841,31,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1416.json,aviationweather_metar,426.269,2026-07-12T06:07:06.269052Z,2026-07-12T06:07:06.269052+00:00,1.767,2026-07-12T06:07:04.501629+00:00,routine_metar_only,2026-07-12T06:00:00Z,RJTT,ok,2026-07-12,28.0,-1.8,2026-07-12T06:07:06.269052+00:00,C,cooling,1.0
True,Busan,33,31.0,31.0,,0.998,,missing_within_30m,,,34,,0.998,,missing_within_30m,,,16.14361111111111,2026-07-12T07:18:37Z,True,2.0,517.915,0.9981,0.998,60.0,current_yes,0.0001,31.9,4.3,True,aviationweather_metar,2026-07-12T07:08:37.914534+00:00,whole-degree WU station max,True,188.63190889999998,True,e9acdc009632813c,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.0019000000000000128,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 120700Z 21014KT 9999 SCT030 BKN250 31/25 Q1012,8fbb62f4ad419d3b,18,same_station_source_profile,70.47582088918257,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,517.915,2026-07-12T07:08:37.914534Z,2026-07-12T07:08:37.914534+00:00,1.161,2026-07-12T07:08:36.753299+00:00,metar_speci_capable,2026-07-12T07:00:00Z,RKPK,ok,2026-07-12,31.0,0.0,2026-07-12T07:08:37.914534+00:00,C,flat,1.0
True,Busan,33,31.0,31.0,,0.998,,missing_within_30m,,,34,,0.998,,missing_within_30m,,,16.14361111111111,2026-07-12T07:18:37Z,True,2.0,517.915,0.9981,0.998,60.0,d1_no,0.0001,31.9,4.3,True,aviationweather_metar,2026-07-12T07:08:37.914534+00:00,whole-degree WU station max,True,188.63190889999998,True,e9acdc009632813c,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.0019000000000000128,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 120700Z 21014KT 9999 SCT030 BKN250 31/25 Q1012,8fbb62f4ad419d3b,18,same_station_source_profile,70.47582088918257,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,517.915,2026-07-12T07:08:37.914534Z,2026-07-12T07:08:37.914534+00:00,1.161,2026-07-12T07:08:36.753299+00:00,metar_speci_capable,2026-07-12T07:00:00Z,RKPK,ok,2026-07-12,31.0,0.0,2026-07-12T07:08:37.914534+00:00,C,flat,1.0
True,Shanghai,31,30.0,30.0,,0.989,,missing_within_30m,,,32,,0.9895,,missing_within_30m,,,15.146388888888888,2026-07-12T07:18:37Z,True,1.0,527.243,0.98954,0.989,30.0,current_yes,0.00054,29.4,1.3,True,aviationweather_metar,2026-07-12T07:08:47.243072+00:00,whole-degree WU station max,True,68.78738453333334,True,6b1fbe8b651378f1,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.010460000000000025,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR ZSPD 120700Z 15014MPS 9999 BKN023 30/25 Q0994 NOSIG,f46f34f8b69f00ac,32,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,527.243,2026-07-12T07:08:47.243072Z,2026-07-12T07:08:47.243072+00:00,0.919,2026-07-12T07:08:46.324335+00:00,metar_speci_capable,2026-07-12T07:00:00Z,ZSPD,ok,2026-07-12,30.0,-1.8,2026-07-12T07:08:47.243072+00:00,C,cooling,1.0
True,Shanghai,31,30.0,30.0,,0.989,,missing_within_30m,,,32,,0.9895,,missing_within_30m,,,15.146388888888888,2026-07-12T07:18:37Z,True,1.0,527.243,0.99002,0.9895,30.0,d1_no,0.00052,29.4,1.3,True,aviationweather_metar,2026-07-12T07:08:47.243072+00:00,whole-degree WU station max,True,68.78738453333334,True,6b1fbe8b651378f1,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.009979999999999989,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR ZSPD 120700Z 15014MPS 9999 BKN023 30/25 Q0994 NOSIG,f46f34f8b69f00ac,32,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,527.243,2026-07-12T07:08:47.243072Z,2026-07-12T07:08:47.243072+00:00,0.919,2026-07-12T07:08:46.324335+00:00,metar_speci_capable,2026-07-12T07:00:00Z,ZSPD,ok,2026-07-12,30.0,-1.8,2026-07-12T07:08:47.243072+00:00,C,cooling,1.0
True,Singapore,30,29.0,29.0,,0.935,,missing_within_30m,,,31,,0.935,,missing_within_30m,,,15.146666666666667,2026-07-12T07:18:37Z,True,1.0,528.213,0.9380400000000001,0.935,30.0,current_yes,0.00304,29.4,3.3,True,aviationweather_metar,2026-07-12T07:08:48.212876+00:00,whole-degree WU station max,True,68.80354793333332,True,ab1af8829992992b,True,True,2,"['observed_precipitation', 'onshore_marine_cooling']",0.061959999999999904,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 120700Z 17011KT 8000 -SHRA FEW014 SCT016TCU FEW017CB 29/24 Q1009 NOSIG,0cc59aea66adc967,32,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,528.213,2026-07-12T07:08:48.212876Z,2026-07-12T07:08:48.212876+00:00,0.966,2026-07-12T07:08:47.246718+00:00,metar_speci_capable,2026-07-12T07:00:00Z,WSSS,ok,2026-07-12,29.0,-1.8,2026-07-12T07:08:48.212876+00:00,C,cooling,1.0
True,Singapore,30,29.0,29.0,,0.935,,missing_within_30m,,,31,,0.935,,missing_within_30m,,,15.146666666666667,2026-07-12T07:18:37Z,True,1.0,528.213,0.9380400000000001,0.935,30.0,d1_no,0.00304,29.4,3.3,True,aviationweather_metar,2026-07-12T07:08:48.212876+00:00,whole-degree WU station max,True,68.80354793333332,True,ab1af8829992992b,True,True,2,"['observed_precipitation', 'onshore_marine_cooling']",0.061959999999999904,True,rain_or_drizzle,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 120700Z 17011KT 8000 -SHRA FEW014 SCT016TCU FEW017CB 29/24 Q1009 NOSIG,0cc59aea66adc967,32,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,528.213,2026-07-12T07:08:48.212876Z,2026-07-12T07:08:48.212876+00:00,0.966,2026-07-12T07:08:47.246718+00:00,metar_speci_capable,2026-07-12T07:00:00Z,WSSS,ok,2026-07-12,29.0,-1.8,2026-07-12T07:08:48.212876+00:00,C,cooling,1.0
